PLAYER_ID,points,games,games_started,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_made,three_point_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,PLAYER_NAME,ppg,mpg,fgm_pg,fga_pg,fg3m_pg,fg3a_pg,ftm_pg,fta_pg,oreb_pg,dreb_pg,reb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,efficiency,ts_pct,ast_to_tov,per,ws,bpm,vorp
1631105,1213,110,73,2968.0,518,813,0.6375,0,5,0.0,177,265,0.6805,371,741,1112,187,64,98,177,323,Jalen Duren,11.027272727272727,26.98181818181818,4.709090909090909,7.390909090909091,0.0,0.045454545454545456,1.6090909090909091,2.409090909090909,3.3727272727272726,6.736363636363636,10.10909090909091,1.7,0.5818181818181818,0.8909090909090909,1.6090909090909091,2.9363636363636365,2114,0.6524311531841652,1.0564971751412429,19.21818181818182,2.31,15.718181818181819,6.413117516629711
1631106,975,104,5,2247.0,384,849,0.457,77,222,0.35150000000000003,130,178,0.694,241,408,649,115,127,66,121,240,Tari Eason,9.375,21.60576923076923,3.6923076923076925,8.163461538461538,0.7403846153846154,2.1346153846153846,1.25,1.7115384615384615,2.3173076923076925,3.923076923076923,6.240384615384615,1.1057692307692308,1.2211538461538463,0.6346153846153846,1.1634615384615385,2.3076923076923075,1298,0.5257084932924988,0.9504132231404959,12.48076923076923,1.696,8.98076923076923,3.008998592870544
1631107,224,39,24,604.0,78,184,0.4205,36,95,0.34800000000000003,32,45,0.7424999999999999,26,102,128,54,14,10,32,63,Nikola Jovic,5.743589743589744,15.487179487179487,2.0,4.717948717948718,0.9230769230769231,2.4358974358974357,0.8205128205128205,1.1538461538461537,0.6666666666666666,2.6153846153846154,3.282051282051282,1.3846153846153846,0.358974358974359,0.2564102564102564,0.8205128205128205,1.6153846153846154,279,0.549558390578999,1.6875,7.153846153846154,0.344,3.653846153846154,0.41645403377110696
1631108,360,87,10,1299.0,127,302,0.419,60,159,0.385,46,57,0.8275,19,174,193,71,26,23,44,86,Max Christie,4.137931034482759,14.931034482758621,1.4597701149425288,3.471264367816092,0.6896551724137931,1.8275862068965518,0.5287356321839081,0.6551724137931034,0.21839080459770116,2.0,2.218390804597701,0.8160919540229885,0.2988505747126437,0.26436781609195403,0.5057471264367817,0.9885057471264368,443,0.5503240797358445,1.6136363636363635,5.091954022988506,0.558,1.5919540229885056,0.5690180824222035
1631109,629,62,36,1336.0,258,402,0.643,0,0,0.0,113,161,0.705,169,319,488,40,44,65,57,144,Mark Williams,10.14516129032258,21.548387096774192,4.161290322580645,6.483870967741935,0.0,0.0,1.8225806451612903,2.596774193548387,2.725806451612903,5.145161290322581,7.870967741935484,0.6451612903225806,0.7096774193548387,1.0483870967741935,0.9193548387096774,2.3225806451612905,1017,0.6651298536502833,0.7017543859649122,16.403225806451612,1.169,12.903225806451612,2.428135326514555
1631110,1272,115,111,3190.0,510,1147,0.445,87,298,0.2875,165,226,0.731,202,450,652,348,90,49,208,272,Jeremy Sochan,11.060869565217391,27.73913043478261,4.434782608695652,9.97391304347826,0.7565217391304347,2.591304347826087,1.434782608695652,1.9652173913043478,1.7565217391304349,3.9130434782608696,5.6695652173913045,3.026086956521739,0.782608695652174,0.4260869565217391,1.808695652173913,2.365217391304348,1505,0.5102532011167805,1.6730769230769231,13.08695652173913,1.855,9.58695652173913,4.5076086956521735
1631111,52,43,2,197.0,23,53,0.4595,2,21,0.059,4,5,0.4,4,20,24,20,13,6,11,17,Wendell Moore Jr.,1.2093023255813953,4.5813953488372094,0.5348837209302325,1.2325581395348837,0.046511627906976744,0.4883720930232558,0.09302325581395349,0.11627906976744186,0.09302325581395349,0.46511627906976744,0.5581395348837209,0.46511627906976744,0.3023255813953488,0.13953488372093023,0.2558139534883721,0.3953488372093023,73,0.47101449275362317,1.8181818181818181,1.697674418604651,0.084,-1.802325581395349,0.004749007373794666
1631112,19,11,0,60.0,7,13,0.5355,0,2,0.0,5,8,0.5835,4,4,8,5,4,0,2,13,Kendall Brown,1.7272727272727273,5.454545454545454,0.6363636363636364,1.1818181818181819,0.0,0.18181818181818182,0.45454545454545453,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.0,0.18181818181818182,1.1818181818181819,25,0.5750605326876513,2.5,2.272727272727273,0.029,-1.227272727272727,0.005654101995565411
1631114,2052,127,114,3942.0,806,1515,0.5325,152,379,0.405,288,357,0.8065,112,435,547,490,155,63,213,329,Jalen Williams,16.15748031496063,31.03937007874016,6.346456692913386,11.929133858267717,1.1968503937007875,2.984251968503937,2.267716535433071,2.811023622047244,0.8818897637795275,3.425196850393701,4.307086614173229,3.858267716535433,1.220472440944882,0.49606299212598426,1.6771653543307086,2.590551181102362,2316,0.6136070044495479,2.300469483568075,18.236220472440944,2.604,14.736220472440944,8.045631841751488
1631115,205,55,8,664.0,79,151,0.522,7,19,0.269,40,55,0.73,67,125,192,52,18,19,30,84,Orlando Robinson,3.727272727272727,12.072727272727272,1.4363636363636363,2.7454545454545456,0.12727272727272726,0.34545454545454546,0.7272727272727273,1.0,1.2181818181818183,2.272727272727273,3.4909090909090907,0.9454545454545454,0.32727272727272727,0.34545454545454546,0.5454545454545454,1.5272727272727273,369,0.5850456621004566,1.7333333333333334,6.709090909090909,0.404,3.209090909090909,0.42180931263858085
1631116,177,51,0,379.0,61,156,0.3885,43,111,0.394,12,18,0.667,8,75,83,19,8,8,17,36,Patrick Baldwin Jr.,3.4705882352941178,7.431372549019608,1.196078431372549,3.0588235294117645,0.8431372549019608,2.176470588235294,0.23529411764705882,0.35294117647058826,0.1568627450980392,1.4705882352941178,1.6274509803921569,0.37254901960784315,0.1568627450980392,0.1568627450980392,0.3333333333333333,0.7058823529411765,177,0.5398975109809664,1.1176470588235294,3.4705882352941178,0.259,-0.02941176470588225,0.09107962697274032
1631117,1111,125,57,2892.0,489,707,0.6859999999999999,5,22,0.272,128,240,0.542,361,638,999,113,52,311,111,278,Walker Kessler,8.888,23.136,3.912,5.656,0.04,0.176,1.024,1.92,2.888,5.104,7.992,0.904,0.416,2.488,0.888,2.224,2145,0.6836081713019936,1.018018018018018,17.16,2.362,13.66,5.5230146341463415
1631119,473,98,36,1530.0,165,393,0.41600000000000004,83,215,0.385,60,81,0.7595,70,330,400,143,48,30,56,180,Jaylin Williams,4.826530612244898,15.612244897959183,1.683673469387755,4.010204081632653,0.8469387755102041,2.193877551020408,0.6122448979591837,0.826530612244898,0.7142857142857143,3.36734693877551,4.081632653061225,1.4591836734693877,0.4897959183673469,0.30612244897959184,0.5714285714285714,1.836734693877551,789,0.5517450541246735,2.5535714285714284,8.051020408163266,0.895,4.551020408163266,1.2223245395719267
1631120,21,14,0,72.0,8,20,0.2105,2,8,0.143,3,4,0.75,3,8,11,11,2,2,4,5,JD Davison,1.5,5.142857142857143,0.5714285714285714,1.4285714285714286,0.14285714285714285,0.5714285714285714,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.5714285714285714,0.7857142857142857,0.7857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.35714285714285715,30,0.4825367647058823,2.75,2.142857142857143,0.032,-1.3571428571428572,0.005644599303135888
1631121,493,92,20,1523.0,164,388,0.42400000000000004,56,165,0.33899999999999997,109,143,0.764,36,145,181,97,32,12,68,113,Bryce McGowens,5.358695652173913,16.554347826086957,1.7826086956521738,4.217391304347826,0.6086956521739131,1.7934782608695652,1.184782608695652,1.5543478260869565,0.391304347826087,1.576086956521739,1.9673913043478262,1.0543478260869565,0.34782608695652173,0.13043478260869565,0.7391304347826086,1.2282608695652173,489,0.5466601614477069,1.4264705882352942,5.315217391304348,0.65,1.8152173913043477,0.7086068398727465
1631124,206,38,0,493.0,75,198,0.379,38,124,0.306,18,25,0.72,4,48,52,40,17,7,17,48,Julian Strawther,5.421052631578948,12.973684210526315,1.9736842105263157,5.2105263157894735,1.0,3.263157894736842,0.47368421052631576,0.6578947368421053,0.10526315789473684,1.263157894736842,1.368421052631579,1.0526315789473684,0.4473684210526316,0.18421052631578946,0.4473684210526316,1.263157894736842,175,0.49282296650717705,2.3529411764705883,4.605263157894737,0.265,1.1052631578947372,0.18669448010269576
1631128,765,134,6,2290.0,290,624,0.46699999999999997,72,202,0.356,113,166,0.6705,99,288,387,140,66,39,74,189,Christian Braun,5.708955223880597,17.08955223880597,2.1641791044776117,4.656716417910448,0.5373134328358209,1.507462686567164,0.8432835820895522,1.2388059701492538,0.7388059701492538,2.1492537313432836,2.888059701492537,1.044776119402985,0.4925373134328358,0.291044776119403,0.5522388059701493,1.4104477611940298,936,0.5487489957534718,1.8918918918918919,6.985074626865671,1.183,3.4850746268656714,1.531807426283218
1631131,23,7,0,37.0,9,17,0.529,0,0,0.0,5,6,0.833,6,8,14,2,2,0,0,2,Oscar Tshiebwe,3.2857142857142856,5.285714285714286,1.2857142857142858,2.4285714285714284,0.0,0.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.1428571428571428,2.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,32,0.5855397148676171,inf,4.571428571428571,0.039,1.0714285714285712,0.013858885017421602
